Country,Date,Deaths,Confirmed,Recovered
PapuaNewGuinea,03-27-2020,0,1,0
Paraguay,03-27-2020,3,52,1
Peru,03-27-2020,11,635,16
Philippines,03-27-2020,54,803,31
Poland,03-27-2020,16,1389,7
Portugal,03-27-2020,76,4268,43
Qatar,03-27-2020,0,562,43
Romania,03-27-2020,26,1292,115
Russia,03-27-2020,4,1036,45
Rwanda,03-27-2020,0,54,0
SaintKittsandNevis,03-27-2020,0,2,0
SaintLucia,03-27-2020,0,3,1
SaintVincentandtheGrenadines,03-27-2020,0,1,0
SanMarino,03-27-2020,21,223,4
SaudiArabia,03-27-2020,3,1104,35
Senegal,03-27-2020,0,119,11
Serbia,03-27-2020,1,457,0
Seychelles,03-27-2020,0,7,0
Singapore,03-27-2020,2,732,183
Slovakia,03-27-2020,0,269,2
Slovenia,03-27-2020,9,632,10
Somalia,03-27-2020,0,3,0
SouthAfrica,03-27-2020,1,1170,31
Spain,03-27-2020,5138,65719,9357
SriLanka,03-27-2020,0,106,7
Sudan,03-27-2020,1,3,0
Suriname,03-27-2020,0,8,0
Sweden,03-27-2020,105,3069,16
Switzerland,03-27-2020,231,12928,1530
Syria,03-27-2020,0,5,0
Taiwan,03-27-2020,2,267,29
Tanzania,03-27-2020,0,13,1
Thailand,03-27-2020,5,1136,97
TimorLeste,03-27-2020,0,1,0
Togo,03-27-2020,1,25,1
TrinidadandTobago,03-27-2020,2,66,1
Tunisia,03-27-2020,6,227,2
Turkey,03-27-2020,92,5698,42
Uganda,03-27-2020,0,23,0
Ukraine,03-27-2020,5,310,5
UnitedArabEmirates,03-27-2020,2,405,52
Uruguay,03-27-2020,0,238,0
Uzbekistan,03-27-2020,1,88,5
Venezuela,03-27-2020,1,107,31
Vietnam,03-27-2020,0,163,20
WestBankandGaza,03-27-2020,1,91,17
Zambia,03-27-2020,0,22,0
Zimbabwe,03-27-2020,1,5,0
US,03-28-2020,2026,121478,1072
Canada,03-28-2020,61,5576,466
UnitedKingdom,03-28-2020,1021,17312,151
China,03-28-2020,3299,81999,75100
Netherlands,03-28-2020,640,9819,6
Australia,03-28-2020,14,3640,244
Denmark,03-28-2020,65,2366,57
France,03-28-2020,2317,38105,5724
Afghanistan,03-28-2020,4,110,2
Albania,03-28-2020,10,197,31
Algeria,03-28-2020,29,454,31
Andorra,03-28-2020,3,308,1
Angola,03-28-2020,0,5,0
AntiguaandBarbuda,03-28-2020,0,7,0
Argentina,03-28-2020,18,690,72
Armenia,03-28-2020,1,407,30
Austria,03-28-2020,68,8271,225
Azerbaijan,03-28-2020,4,182,15
Bahamas,03-28-2020,0,10,1
Bahrain,03-28-2020,4,476,265
Bangladesh,03-28-2020,5,48,15
Barbados,03-28-2020,0,26,0
Belarus,03-28-2020,0,94,32
Belgium,03-28-2020,353,9134,1063
Belize,03-28-2020,0,2,0
Benin,03-28-2020,0,6,0
Bhutan,03-28-2020,0,3,0
Bolivia,03-28-2020,0,74,0
BosniaandHerzegovina,03-28-2020,5,258,5
Brazil,03-28-2020,111,3904,6
Brunei,03-28-2020,1,120,25
Bulgaria,03-28-2020,7,331,11
BurkinaFaso,03-28-2020,11,207,21
Burma,03-28-2020,0,8,0
CaboVerde,03-28-2020,1,5,0
Cambodia,03-28-2020,0,99,13
Cameroon,03-28-2020,2,91,2
CentralAfricanRepublic,03-28-2020,0,3,0
Chad,03-28-2020,0,3,0
Chile,03-28-2020,6,1909,61
Colombia,03-28-2020,6,608,10
CongoBrazzaville,03-28-2020,0,4,0
CongoKinshasa,03-28-2020,6,65,2
CostaRica,03-28-2020,2,295,3
CotedIvoire,03-28-2020,0,101,3
Croatia,03-28-2020,5,657,45
Cuba,03-28-2020,3,119,4
Cyprus,03-28-2020,5,179,15
Czechia,03-28-2020,11,2631,11
DiamondPrincess,03-28-2020,10,712,597
Djibouti,03-28-2020,0,14,0
Dominica,03-28-2020,0,11,0
DominicanRepublic,03-28-2020,28,719,3
Ecuador,03-28-2020,48,1823,3
Egypt,03-28-2020,36,576,121
ElSalvador,03-28-2020,0,19,0
EquatorialGuinea,03-28-2020,0,12,0
Eritrea,03-28-2020,0,6,0
Estonia,03-28-2020,1,645,20
Eswatini,03-28-2020,0,9,0
Ethiopia,03-28-2020,0,16,1
Fiji,03-28-2020,0,5,0
Finland,03-28-2020,9,1167,10
Gabon,03-28-2020,1,7,0
Gambia,03-28-2020,1,3,0
Georgia,03-28-2020,0,90,14
Germany,03-28-2020,433,57695,8481
Ghana,03-28-2020,5,141,2
Greece,03-28-2020,32,1061,52
Grenada,03-28-2020,0,7,0
Guatemala,03-28-2020,1,34,10
Guinea,03-28-2020,0,8,0
GuineaBissau,03-28-2020,0,2,0
Guyana,03-28-2020,1,8,0
Haiti,03-28-2020,0,8,0
HolySee,03-28-2020,0,6,0
Honduras,03-28-2020,1,95,3
Hungary,03-28-2020,11,343,34
Iceland,03-28-2020,2,963,114
India,03-28-2020,24,987,84
Indonesia,03-28-2020,102,1155,59
Iran,03-28-2020,2517,35408,11679
Iraq,03-28-2020,42,506,131
Ireland,03-28-2020,36,2415,5
Israel,03-28-2020,12,3619,89
Italy,03-28-2020,10023,92472,12384
Jamaica,03-28-2020,1,30,2
Japan,03-28-2020,52,1693,404
Jordan,03-28-2020,1,246,18
Kazakhstan,03-28-2020,1,228,16
Kenya,03-28-2020,1,38,1
KoreaSouth,03-28-2020,144,9478,4811
Kosovo,03-28-2020,1,91,1
Kuwait,03-28-2020,0,235,64
Kyrgyzstan,03-28-2020,0,58,0
Laos,03-28-2020,0,8,0
Latvia,03-28-2020,0,305,1
Lebanon,03-28-2020,8,412,30
Liberia,03-28-2020,0,3,0
Libya,03-28-2020,0,3,0
Liechtenstein,03-28-2020,0,56,0
Lithuania,03-28-2020,7,394,1
Luxembourg,03-28-2020,18,1831,40
MSZaandam,03-28-2020,0,2,0
Madagascar,03-28-2020,0,26,0
Malaysia,03-28-2020,27,2320,320
Maldives,03-28-2020,0,16,9
Mali,03-28-2020,0,18,0
Malta,03-28-2020,0,149,2
Mauritania,03-28-2020,0,5,0
Mauritius,03-28-2020,2,102,0
Mexico,03-28-2020,12,717,4
Moldova,03-28-2020,2,231,2
Monaco,03-28-2020,0,42,1
Mongolia,03-28-2020,0,12,0
Montenegro,03-28-2020,1,84,0
Morocco,03-28-2020,25,402,11
Mozambique,03-28-2020,0,8,0
Namibia,03-28-2020,0,8,2
Nepal,03-28-2020,0,5,1
NewZealand,03-28-2020,0,451,50
Nicaragua,03-28-2020,1,4,0
Niger,03-28-2020,1,10,0
Nigeria,03-28-2020,1,89,3
NorthMacedonia,03-28-2020,4,241,3
Norway,03-28-2020,23,4015,7
Oman,03-28-2020,0,152,23
Pakistan,03-28-2020,12,1495,29
Panama,03-28-2020,14,786,2
PapuaNewGuinea,03-28-2020,0,1,0
Paraguay,03-28-2020,3,56,1
Peru,03-28-2020,16,671,16
Philippines,03-28-2020,68,1075,35
Poland,03-28-2020,18,1638,7
Portugal,03-28-2020,100,5170,43
Qatar,03-28-2020,1,590,45
Romania,03-28-2020,37,1452,139
Russia,03-28-2020,4,1264,49
Rwanda,03-28-2020,0,60,0
SaintKittsandNevis,03-28-2020,0,2,0
SaintLucia,03-28-2020,0,3,1
SaintVincentandtheGrenadines,03-28-2020,0,1,1
SanMarino,03-28-2020,22,224,6
SaudiArabia,03-28-2020,4,1203,37
Senegal,03-28-2020,0,130,18
Serbia,03-28-2020,10,659,0
Seychelles,03-28-2020,0,8,0
Singapore,03-28-2020,2,802,198
Slovakia,03-28-2020,0,292,2
Slovenia,03-28-2020,9,684,10
Somalia,03-28-2020,0,3,0
SouthAfrica,03-28-2020,1,1187,31
Spain,03-28-2020,5982,73235,12285
SriLanka,03-28-2020,1,113,9
Sudan,03-28-2020,1,5,0
Suriname,03-28-2020,0,8,0
Sweden,03-28-2020,105,3447,16
Switzerland,03-28-2020,264,14076,1530
Syria,03-28-2020,0,5,0
Taiwan,03-28-2020,2,283,30
Tanzania,03-28-2020,0,14,1
Thailand,03-28-2020,6,1245,97
TimorLeste,03-28-2020,0,1,0
Togo,03-28-2020,1,25,1
TrinidadandTobago,03-28-2020,3,74,1
Tunisia,03-28-2020,8,278,2
Turkey,03-28-2020,108,7402,70
Uganda,03-28-2020,0,30,0
Ukraine,03-28-2020,9,356,5
UnitedArabEmirates,03-28-2020,2,468,52
Uruguay,03-28-2020,0,274,0
Uzbekistan,03-28-2020,2,104,5
Venezuela,03-28-2020,2,119,39
Vietnam,03-28-2020,0,174,21
WestBankandGaza,03-28-2020,1,98,18
Zambia,03-28-2020,0,28,0
Zimbabwe,03-28-2020,1,7,0
US,03-29-2020,2467,140886,2665
Canada,03-29-2020,64,6280,466
UnitedKingdom,03-29-2020,1231,19780,151
China,03-29-2020,3304,82122,75582
Netherlands,03-29-2020,772,10930,253
Australia,03-29-2020,16,3984,244
Denmark,03-29-2020,72,2564,73
France,03-29-2020,2611,40708,7226
Afghanistan,03-29-2020,4,120,2
Albania,03-29-2020,10,212,33
Algeria,03-29-2020,31,511,31
Andorra,03-29-2020,6,334,1
Angola,03-29-2020,2,7,0
AntiguaandBarbuda,03-29-2020,0,7,0
Argentina,03-29-2020,19,745,72
Armenia,03-29-2020,3,424,30
Austria,03-29-2020,86,8788,479
Azerbaijan,03-29-2020,4,209,15
Bahamas,03-29-2020,0,11,1
Bahrain,03-29-2020,4,499,272
Bangladesh,03-29-2020,5,48,15
Barbados,03-29-2020,0,33,0
Belarus,03-29-2020,0,94,32
Belgium,03-29-2020,431,10836,1359
Belize,03-29-2020,0,2,0
Benin,03-29-2020,0,6,0
Bhutan,03-29-2020,0,4,0
Bolivia,03-29-2020,1,81,0
BosniaandHerzegovina,03-29-2020,6,323,8
Brazil,03-29-2020,136,4256,6
Brunei,03-29-2020,1,126,34
Bulgaria,03-29-2020,8,346,14
BurkinaFaso,03-29-2020,12,222,23
Burma,03-29-2020,0,10,0
CaboVerde,03-29-2020,1,6,0
Cambodia,03-29-2020,0,103,21
Cameroon,03-29-2020,6,139,5
CentralAfricanRepublic,03-29-2020,0,3,0
Chad,03-29-2020,0,3,0
Chile,03-29-2020,7,2139,75
Colombia,03-29-2020,10,702,10
CongoBrazzaville,03-29-2020,0,19,0
CongoKinshasa,03-29-2020,6,65,2
CostaRica,03-29-2020,2,314,3
CotedIvoire,03-29-2020,1,165,4
Croatia,03-29-2020,6,713,52
Cuba,03-29-2020,3,139,4
Cyprus,03-29-2020,5,214,15
Czechia,03-29-2020,16,2817,11
DiamondPrincess,03-29-2020,10,712,603
Djibouti,03-29-2020,0,18,0
Dominica,03-29-2020,0,11,0
DominicanRepublic,03-29-2020,39,859,3
Ecuador,03-29-2020,58,1924,3
Egypt,03-29-2020,40,609,132
ElSalvador,03-29-2020,0,24,0
EquatorialGuinea,03-29-2020,0,12,0
Eritrea,03-29-2020,0,12,0
Estonia,03-29-2020,3,679,20
Eswatini,03-29-2020,0,9,0
Ethiopia,03-29-2020,0,21,1
Fiji,03-29-2020,0,5,0
Finland,03-29-2020,11,1240,10
Gabon,03-29-2020,1,7,0
Gambia,03-29-2020,1,4,0
Georgia,03-29-2020,0,91,18
Germany,03-29-2020,533,62095,9211
Ghana,03-29-2020,5,152,2
Greece,03-29-2020,38,1156,52
Grenada,03-29-2020,0,9,0
Guatemala,03-29-2020,1,34,10
Guinea,03-29-2020,0,16,0
GuineaBissau,03-29-2020,0,2,0
Guyana,03-29-2020,1,8,0
Haiti,03-29-2020,0,15,1
HolySee,03-29-2020,0,6,0
Honduras,03-29-2020,3,110,3
Hungary,03-29-2020,13,408,34
Iceland,03-29-2020,2,1020,135
India,03-29-2020,27,1024,95
Indonesia,03-29-2020,114,1285,64
Iran,03-29-2020,2640,38309,12391
Iraq,03-29-2020,42,547,143
Ireland,03-29-2020,46,2615,5
Israel,03-29-2020,15,4247,132
Italy,03-29-2020,10779,97689,13030
Jamaica,03-29-2020,1,32,2
Japan,03-29-2020,54,1866,424
Jordan,03-29-2020,3,259,18
Kazakhstan,03-29-2020,1,284,20
Kenya,03-29-2020,1,42,1
KoreaSouth,03-29-2020,152,9583,5033
Kosovo,03-29-2020,1,94,1
Kuwait,03-29-2020,0,255,67
Kyrgyzstan,03-29-2020,0,84,0
Laos,03-29-2020,0,8,0
Latvia,03-29-2020,0,347,1
Lebanon,03-29-2020,10,438,30
Liberia,03-29-2020,0,3,0
Libya,03-29-2020,0,8,0
Liechtenstein,03-29-2020,0,56,0
Lithuania,03-29-2020,7,460,1
Luxembourg,03-29-2020,21,1950,40
MSZaandam,03-29-2020,0,2,0
Madagascar,03-29-2020,0,39,0
Malaysia,03-29-2020,35,2470,388
Maldives,03-29-2020,0,17,13
Mali,03-29-2020,1,18,0
Malta,03-29-2020,0,151,2
Mauritania,03-29-2020,0,5,2
Mauritius,03-29-2020,3,107,0
Mexico,03-29-2020,16,848,4
Moldova,03-29-2020,2,263,2
Monaco,03-29-2020,1,46,1
Mongolia,03-29-2020,0,12,0
Montenegro,03-29-2020,1,85,0
Morocco,03-29-2020,26,479,13
Mozambique,03-29-2020,0,8,0
Namibia,03-29-2020,0,11,2
Nepal,03-29-2020,0,5,1
NewZealand,03-29-2020,1,514,56
Nicaragua,03-29-2020,1,4,0
Niger,03-29-2020,1,18,0
Nigeria,03-29-2020,1,111,3
NorthMacedonia,03-29-2020,6,259,3
Norway,03-29-2020,25,4284,7
Oman,03-29-2020,0,167,23
Pakistan,03-29-2020,14,1597,29
Panama,03-29-2020,17,901,4
PapuaNewGuinea,03-29-2020,0,1,0
Paraguay,03-29-2020,3,59,1
Peru,03-29-2020,18,852,16
Philippines,03-29-2020,71,1418,42
Poland,03-29-2020,22,1862,7
Portugal,03-29-2020,119,5962,43
Qatar,03-29-2020,1,634,48
Romania,03-29-2020,43,1815,206
Russia,03-29-2020,8,1534,64
Rwanda,03-29-2020,0,70,0
SaintKittsandNevis,03-29-2020,0,2,0
SaintLucia,03-29-2020,0,9,1
SaintVincentandtheGrenadines,03-29-2020,0,1,1
SanMarino,03-29-2020,22,224,6
SaudiArabia,03-29-2020,8,1299,66
Senegal,03-29-2020,0,142,27
Serbia,03-29-2020,13,741,0
Seychelles,03-29-2020,0,8,0
Singapore,03-29-2020,3,844,212
Slovakia,03-29-2020,0,314,2
Slovenia,03-29-2020,11,730,10
Somalia,03-29-2020,0,3,0
SouthAfrica,03-29-2020,2,1280,31
Spain,03-29-2020,6803,80110,14709
SriLanka,03-29-2020,1,117,11
Sudan,03-29-2020,1,6,0
Suriname,03-29-2020,0,8,0
Sweden,03-29-2020,110,3700,16
Switzerland,03-29-2020,300,14829,1595
Syria,03-29-2020,1,9,0
Taiwan,03-29-2020,2,298,30
Tanzania,03-29-2020,0,14,1
Thailand,03-29-2020,7,1388,97
TimorLeste,03-29-2020,0,1,0
Togo,03-29-2020,1,25,1
TrinidadandTobago,03-29-2020,3,78,1
Tunisia,03-29-2020,8,312,2
Turkey,03-29-2020,131,9217,105
Uganda,03-29-2020,0,33,0
Ukraine,03-29-2020,10,475,6
UnitedArabEmirates,03-29-2020,3,570,58
Uruguay,03-29-2020,1,304,0
Uzbekistan,03-29-2020,2,144,7
Venezuela,03-29-2020,2,119,39
Vietnam,03-29-2020,0,188,25
WestBankandGaza,03-29-2020,1,109,18
Zambia,03-29-2020,0,29,0
Zimbabwe,03-29-2020,1,7,0
US,03-30-2020,2978,161807,5644
Canada,03-30-2020,80,7398,466
UnitedKingdom,03-30-2020,1411,22453,171
China,03-30-2020,3308,82198,75923
Netherlands,03-30-2020,865,11817,253
Australia,03-30-2020,17,4361,257
Denmark,03-30-2020,77,2755,73
France,03-30-2020,3030,45170,7964
Afghanistan,03-30-2020,4,170,2
Albania,03-30-2020,11,223,44
Algeria,03-30-2020,35,584,37
Andorra,03-30-2020,8,370,10
Angola,03-30-2020,2,7,0
AntiguaandBarbuda,03-30-2020,0,7,0
Argentina,03-30-2020,23,820,228
Armenia,03-30-2020,3,482,30
Austria,03-30-2020,108,9618,636
Azerbaijan,03-30-2020,4,273,26
Bahamas,03-30-2020,0,14,1
Bahrain,03-30-2020,4,515,279
Bangladesh,03-30-2020,5,49,19
Barbados,03-30-2020,0,33,0
Belarus,03-30-2020,0,152,32
Belgium,03-30-2020,513,11899,1527
Belize,03-30-2020,0,3,0
Benin,03-30-2020,0,6,0
Bhutan,03-30-2020,0,4,0
Bolivia,03-30-2020,4,97,0
BosniaandHerzegovina,03-30-2020,10,368,17
Botswana,03-30-2020,0,3,0
Brazil,03-30-2020,159,4579,120
Brunei,03-30-2020,1,127,38
Bulgaria,03-30-2020,8,359,17
BurkinaFaso,03-30-2020,12,246,31
Burma,03-30-2020,0,14,0
CaboVerde,03-30-2020,1,6,0
Cambodia,03-30-2020,0,107,21
Cameroon,03-30-2020,6,139,5
CentralAfricanRepublic,03-30-2020,0,3,0
Chad,03-30-2020,0,5,0
Chile,03-30-2020,8,2449,156
Colombia,03-30-2020,12,798,15
CongoBrazzaville,03-30-2020,0,19,0
CongoKinshasa,03-30-2020,8,81,2
CostaRica,03-30-2020,2,330,4
CotedIvoire,03-30-2020,1,168,6
Croatia,03-30-2020,6,790,67
Cuba,03-30-2020,4,170,4
Cyprus,03-30-2020,7,230,22
Czechia,03-30-2020,23,3001,25
DiamondPrincess,03-30-2020,10,712,603
Djibouti,03-30-2020,0,18,0
Dominica,03-30-2020,0,11,0
DominicanRepublic,03-30-2020,42,901,4
Ecuador,03-30-2020,60,1962,3
Egypt,03-30-2020,41,656,150
ElSalvador,03-30-2020,0,30,0
EquatorialGuinea,03-30-2020,0,12,0
Eritrea,03-30-2020,0,12,0
Estonia,03-30-2020,3,715,20
Eswatini,03-30-2020,0,9,0
Ethiopia,03-30-2020,0,23,4
Fiji,03-30-2020,0,5,0
Finland,03-30-2020,13,1352,10
Gabon,03-30-2020,1,7,0
Gambia,03-30-2020,1,4,0
Georgia,03-30-2020,0,103,20
Germany,03-30-2020,645,66885,13500
Ghana,03-30-2020,5,152,2
Greece,03-30-2020,43,1212,52
Grenada,03-30-2020,0,9,0
Guatemala,03-30-2020,1,36,10
Guinea,03-30-2020,0,22,0
GuineaBissau,03-30-2020,0,8,0
Guyana,03-30-2020,1,8,0
Haiti,03-30-2020,0,15,1
HolySee,03-30-2020,0,6,0
Honduras,03-30-2020,7,139,3
Hungary,03-30-2020,15,447,34
Iceland,03-30-2020,2,1086,157
India,03-30-2020,32,1251,102
Indonesia,03-30-2020,122,1414,75
Iran,03-30-2020,2757,41495,13911
Iraq,03-30-2020,46,630,152
Ireland,03-30-2020,54,2910,5
Israel,03-30-2020,16,4695,161
Italy,03-30-2020,11591,101739,14620
Jamaica,03-30-2020,1,36,2
Japan,03-30-2020,54,1866,424
Jordan,03-30-2020,5,268,26
Kazakhstan,03-30-2020,1,302,21
Kenya,03-30-2020,1,50,1
KoreaSouth,03-30-2020,158,9661,5228
Kosovo,03-30-2020,1,94,1
Kuwait,03-30-2020,0,266,72
Kyrgyzstan,03-30-2020,0,94,3
Laos,03-30-2020,0,8,0
Latvia,03-30-2020,0,376,1
Lebanon,03-30-2020,11,446,35
Liberia,03-30-2020,0,3,0
Libya,03-30-2020,0,8,0
Liechtenstein,03-30-2020,0,62,0
Lithuania,03-30-2020,7,491,7
Luxembourg,03-30-2020,22,1988,40
MSZaandam,03-30-2020,0,2,0
Madagascar,03-30-2020,0,43,0
Malaysia,03-30-2020,37,2626,479
Maldives,03-30-2020,0,17,13
Mali,03-30-2020,2,25,0
Malta,03-30-2020,0,156,2
Mauritania,03-30-2020,1,5,2
Mauritius,03-30-2020,3,128,0
Mexico,03-30-2020,20,993,35
Moldova,03-30-2020,2,298,15
Monaco,03-30-2020,1,49,1
Mongolia,03-30-2020,0,12,2
Montenegro,03-30-2020,1,91,0
Morocco,03-30-2020,33,556,15
Mozambique,03-30-2020,0,8,0
Namibia,03-30-2020,0,11,2
Nepal,03-30-2020,0,5,1
NewZealand,03-30-2020,1,589,63
Nicaragua,03-30-2020,1,4,0
Niger,03-30-2020,3,27,0
Nigeria,03-30-2020,2,131,8
NorthMacedonia,03-30-2020,7,285,12
Norway,03-30-2020,32,4445,12
Oman,03-30-2020,0,179,29
Pakistan,03-30-2020,21,1717,76
Panama,03-30-2020,24,989,4
PapuaNewGuinea,03-30-2020,0,1,0
Paraguay,03-30-2020,3,64,1
Peru,03-30-2020,24,950,53
Philippines,03-30-2020,78,1546,42
Poland,03-30-2020,31,2055,7
Portugal,03-30-2020,140,6408,43
Qatar,03-30-2020,1,693,51
Romania,03-30-2020,65,2109,209
Russia,03-30-2020,9,1836,66
Rwanda,03-30-2020,0,70,0
SaintKittsandNevis,03-30-2020,0,7,0
SaintLucia,03-30-2020,0,9,1
SaintVincentandtheGrenadines,03-30-2020,0,1,1
SanMarino,03-30-2020,25,230,13
SaudiArabia,03-30-2020,8,1453,115
Senegal,03-30-2020,0,162,27
Serbia,03-30-2020,16,785,0
Seychelles,03-30-2020,0,8,0
Singapore,03-30-2020,3,879,228
Slovakia,03-30-2020,0,336,7
Slovenia,03-30-2020,11,756,10
Somalia,03-30-2020,0,3,0
SouthAfrica,03-30-2020,3,1326,31
Spain,03-30-2020,7716,87956,16780
SriLanka,03-30-2020,2,122,15
Sudan,03-30-2020,2,6,0
Suriname,03-30-2020,0,8,0
Sweden,03-30-2020,146,4028,16
Switzerland,03-30-2020,359,15922,1823
Syria,03-30-2020,2,10,0
Taiwan,03-30-2020,5,306,39
Tanzania,03-30-2020,0,19,1
Thailand,03-30-2020,9,1524,229
TimorLeste,03-30-2020,0,1,0
Togo,03-30-2020,1,30,1
TrinidadandTobago,03-30-2020,3,82,1
Tunisia,03-30-2020,8,312,3
Turkey,03-30-2020,168,10827,162
Uganda,03-30-2020,0,33,0
Ukraine,03-30-2020,13,548,8
UnitedArabEmirates,03-30-2020,5,611,61
Uruguay,03-30-2020,1,310,0
Uzbekistan,03-30-2020,2,149,7
Venezuela,03-30-2020,3,135,39
Vietnam,03-30-2020,0,203,55
WestBankandGaza,03-30-2020,1,116,18
Zambia,03-30-2020,0,35,0
Zimbabwe,03-30-2020,1,7,0
US,03-31-2020,3873,188172,7024
Canada,03-31-2020,101,8527,1592
UnitedKingdom,03-31-2020,1793,25481,179
China,03-31-2020,3309,82279,76206
Netherlands,03-31-2020,1040,12667,253
Australia,03-31-2020,18,4559,358
Denmark,03-31-2020,90,3039,77
France,03-31-2020,3532,52827,9513
Afghanistan,03-31-2020,4,174,5
Albania,03-31-2020,15,243,52
Algeria,03-31-2020,44,716,46
Andorra,03-31-2020,12,376,10
Angola,03-31-2020,2,7,1
AntiguaandBarbuda,03-31-2020,0,7,0
Argentina,03-31-2020,27,1054,240
Armenia,03-31-2020,3,532,30
Austria,03-31-2020,128,10180,1095
Azerbaijan,03-31-2020,5,298,26
Bahamas,03-31-2020,0,14,1
Bahrain,03-31-2020,4,567,295
Bangladesh,03-31-2020,5,51,25
Barbados,03-31-2020,0,34,0
Belarus,03-31-2020,1,152,47
Belgium,03-31-2020,705,12775,1696
Belize,03-31-2020,0,3,0
Benin,03-31-2020,0,9,1
Bhutan,03-31-2020,0,4,0
Bolivia,03-31-2020,6,107,0
BosniaandHerzegovina,03-31-2020,13,420,17
Botswana,03-31-2020,1,4,0
Brazil,03-31-2020,201,5717,127
Brunei,03-31-2020,1,129,45
Bulgaria,03-31-2020,8,399,17
BurkinaFaso,03-31-2020,14,261,32
Burma,03-31-2020,1,15,0
Burundi,03-31-2020,0,2,0
CaboVerde,03-31-2020,1,6,0
Cambodia,03-31-2020,0,109,23
Cameroon,03-31-2020,6,193,5
CentralAfricanRepublic,03-31-2020,0,3,0
Chad,03-31-2020,0,7,0
Chile,03-31-2020,12,2738,156
Colombia,03-31-2020,16,906,31
CongoBrazzaville,03-31-2020,0,19,0
CongoKinshasa,03-31-2020,8,98,2
CostaRica,03-31-2020,2,347,4
CotedIvoire,03-31-2020,1,179,7
Croatia,03-31-2020,6,867,67
Cuba,03-31-2020,6,186,8
Cyprus,03-31-2020,8,262,23
Czechia,03-31-2020,31,3308,45
DiamondPrincess,03-31-2020,10,712,603
Djibouti,03-31-2020,0,30,0
Dominica,03-31-2020,0,12,0
DominicanRepublic,03-31-2020,51,1109,5
Ecuador,03-31-2020,75,2240,54
Egypt,03-31-2020,46,710,157
ElSalvador,03-31-2020,1,32,0
EquatorialGuinea,03-31-2020,0,12,1
Eritrea,03-31-2020,0,15,0
Estonia,03-31-2020,4,745,26
Eswatini,03-31-2020,0,9,0
Ethiopia,03-31-2020,0,26,2
Fiji,03-31-2020,0,5,0
Finland,03-31-2020,17,1418,10
Gabon,03-31-2020,1,16,0
Gambia,03-31-2020,1,4,0
Georgia,03-31-2020,0,110,21
Germany,03-31-2020,775,71808,16100
Ghana,03-31-2020,5,161,31
Greece,03-31-2020,49,1314,52
Grenada,03-31-2020,0,9,0
Guatemala,03-31-2020,1,38,12
Guinea,03-31-2020,0,22,0
GuineaBissau,03-31-2020,0,8,0
Guyana,03-31-2020,2,12,0
Haiti,03-31-2020,0,15,1
HolySee,03-31-2020,0,6,0
Honduras,03-31-2020,7,141,3
Hungary,03-31-2020,16,492,37
Iceland,03-31-2020,2,1135,198
India,03-31-2020,35,1397,123
Indonesia,03-31-2020,136,1528,81
Iran,03-31-2020,2898,44605,14656
Iraq,03-31-2020,50,694,170
Ireland,03-31-2020,71,3235,5
Israel,03-31-2020,20,5358,224
Italy,03-31-2020,12428,105792,15729
Jamaica,03-31-2020,1,36,2
Japan,03-31-2020,56,1953,424
Jordan,03-31-2020,5,274,30
Kazakhstan,03-31-2020,2,343,24
Kenya,03-31-2020,1,59,1
KoreaSouth,03-31-2020,162,9786,5408
Kosovo,03-31-2020,1,112,6
Kuwait,03-31-2020,0,289,73
Kyrgyzstan,03-31-2020,0,107,3
Laos,03-31-2020,0,9,0
Latvia,03-31-2020,0,398,1
Lebanon,03-31-2020,12,470,37
Liberia,03-31-2020,0,3,0
Libya,03-31-2020,0,10,1
Liechtenstein,03-31-2020,0,68,0
Lithuania,03-31-2020,8,537,7
Luxembourg,03-31-2020,23,2178,80
MSZaandam,03-31-2020,0,2,0
Madagascar,03-31-2020,0,57,0
Malaysia,03-31-2020,43,2766,537
Maldives,03-31-2020,0,18,13
Mali,03-31-2020,2,28,0
Malta,03-31-2020,0,169,2
Mauritania,03-31-2020,1,6,2
Mauritius,03-31-2020,5,143,0
Mexico,03-31-2020,28,1094,35
Moldova,03-31-2020,4,353,18
Monaco,03-31-2020,1,52,2
Mongolia,03-31-2020,0,12,2
Montenegro,03-31-2020,2,109,0
Morocco,03-31-2020,36,617,24
Mozambique,03-31-2020,0,8,0
Namibia,03-31-2020,0,11,2
Nepal,03-31-2020,0,5,1
NewZealand,03-31-2020,1,647,74
Nicaragua,03-31-2020,1,5,0
Niger,03-31-2020,3,27,0
Nigeria,03-31-2020,2,135,8
NorthMacedonia,03-31-2020,9,329,12
Norway,03-31-2020,39,4641,13
Oman,03-31-2020,1,192,34
Pakistan,03-31-2020,26,1938,76
Panama,03-31-2020,30,1181,9
PapuaNewGuinea,03-31-2020,0,1,0
Paraguay,03-31-2020,3,65,1
Peru,03-31-2020,30,1065,394
Philippines,03-31-2020,88,2084,49
Poland,03-31-2020,33,2311,7
Portugal,03-31-2020,160,7443,43
Qatar,03-31-2020,2,781,62
Romania,03-31-2020,82,2245,220
Russia,03-31-2020,17,2337,121
Rwanda,03-31-2020,0,75,0
SaintKittsandNevis,03-31-2020,0,8,0
SaintLucia,03-31-2020,0,13,1
SaintVincentandtheGrenadines,03-31-2020,0,1,1
SanMarino,03-31-2020,26,236,13
SaudiArabia,03-31-2020,10,1563,165
Senegal,03-31-2020,0,175,40
Serbia,03-31-2020,16,900,0
